site_id,site_name,operator,year,metric,value,unit,source_url,source_table,note
epoch_meta_huntsville,Meta Huntsville (AL),Meta,2023,water_m3,152000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
epoch_meta_huntsville,Meta Huntsville (AL),Meta,2024,water_m3,209000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
meta_newton,Meta Newton County (GA),Meta,2021,electricity_mwh,215279,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. First (partial) year of operation. Listed as 'Stanton Springs (GA)' in the 2025 EDI; the 2023 EDI calls the same campus 'Newton County, GA'."
meta_newton,Meta Newton County (GA),Meta,2022,electricity_mwh,636266,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Listed as 'Stanton Springs (GA)' in the 2025 EDI; the 2023 EDI calls the same campus 'Newton County, GA'."
meta_newton,Meta Newton County (GA),Meta,2023,electricity_mwh,968565,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Listed as 'Stanton Springs (GA)' in the 2025 EDI; the 2023 EDI calls the same campus 'Newton County, GA'."
meta_newton,Meta Newton County (GA),Meta,2024,electricity_mwh,1184380,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Listed as 'Stanton Springs (GA)' in the 2025 EDI; the 2023 EDI calls the same campus 'Newton County, GA'."
meta_newton,Meta Newton County (GA),Meta,2021,water_m3,105121,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Listed as 'Newton County, GA' in the 2023 EDI; the 2025 EDI calls the same campus 'Stanton Springs (GA)'."
meta_newton,Meta Newton County (GA),Meta,2022,water_m3,77203,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Listed as 'Newton County, GA' in the 2023 EDI; the 2025 EDI calls the same campus 'Stanton Springs (GA)'."
meta_newton,Meta Newton County (GA),Meta,2023,water_m3,61000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta. Listed as 'Stanton Springs (GA)' in the 2025 EDI; the 2023 EDI calls the same campus 'Newton County, GA'."
meta_newton,Meta Newton County (GA),Meta,2024,water_m3,146000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta. Listed as 'Stanton Springs (GA)' in the 2025 EDI; the 2023 EDI calls the same campus 'Newton County, GA'."
meta_kansas_city,Meta Kansas City (MO),Meta,2024,electricity_mwh,22963,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. First (partial) year of operation."
meta_kansas_city,Meta Kansas City (MO),Meta,2024,water_m3,41000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
meta_mesa,Meta Mesa (AZ),Meta,2024,electricity_mwh,24657,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. First (partial) year of operation."
meta_mesa,Meta Mesa (AZ),Meta,2024,water_m3,57000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
